Fam_ID,Membership,ID,TGLA227_1,TGLA227_2,BM2113_1,BM2113_2,TGLA53_1,TGLA53_2,ETH10_1,ETH10_2,SPS115_1,SPS115_2,TGLA126_1,TGLA126_2,TGLA122_1,TGLA122_2,INRA23_1,INRA23_2,ETH3_1,ETH3_2,ETH225_1,ETH225_2,BM1824_1,BM1824_2
Fam_045,F,Fam_045_F,90.78,99.47,132.30,138.27,156.22,160.51,207.31,216.74,243.81,247.69,123.07,125.19,147.06,149.32,200.67,212.02,114.19,124.78,143.43,145.47,181.71,189.90
Fam_045,C,Fam_045_C,99.58,99.58,132.27,132.27,158.45,160.50,216.62,218.53,247.73,255.55,116.90,123.24,147.09,173.46,198.77,200.67,114.15,114.15,145.29,145.29,181.78,190.00
Fam_045,M,Fam_045_M,93.41,99.87,123.20,132.78,158.78,166.89,216.95,218.80,243.81,255.42,116.90,125.27,142.60,173.47,198.73,206.11,112.70,114.74,135.63,146.31,183.67,189.77
Fam_046,F,Fam_046_F,81.49,92.58,124.53,136.11,151.80,183.99,216.48,220.27,243.55,243.55,116.60,118.74,141.94,149.06,204.23,208.01,114.11,124.71,134.96,145.40,189.54,189.54
Fam_046,C,Fam_046_C,92.79,99.52,135.88,137.84,151.96,158.11,216.45,220.24,243.53,243.53,118.78,125.17,149.23,149.23,204.00,211.68,114.12,124.72,134.50,142.97,189.86,189.86
Fam_046,M,Fam_046_M,85.26,99.12,132.11,138.11,155.97,157.99,215.50,216.43,242.51,243.45,123.00,125.12,146.77,149.03,204.17,211.78,113.97,124.64,143.21,155.26,181.45,189.68
Fam_047,F,Fam_047_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_047,C,Fam_047_C,90.61,99.40,122.24,135.86,160.23,166.45,210.78,216.45,247.14,247.14,125.07,125.07,141.94,162.77,205.87,211.54,112.03,114.15,142.96,144.88,181.66,183.77
Fam_047,M,Fam_047_M,90.72,101.54,122.26,131.97,160.33,166.49,216.58,216.58,243.71,247.45,118.86,125.15,142.07,164.88,200.51,211.84,112.01,114.11,143.04,145.12,183.79,183.79
Fam_048,F,Fam_048_F,81.49,92.58,124.53,136.11,151.80,183.99,216.48,220.27,243.55,243.55,116.60,118.74,141.94,149.06,204.23,208.01,114.11,124.71,134.96,145.40,189.54,189.54
Fam_048,C,Fam_048_C,81.49,99.40,124.34,131.91,160.35,184.21,206.98,220.10,243.38,243.38,116.64,116.64,141.94,149.10,203.92,207.74,124.68,124.68,134.45,144.88,179.54,189.81
Fam_048,M,Fam_048_M,91.47,100.00,125.14,132.69,158.89,160.98,207.57,216.99,243.97,243.97,117.02,117.02,142.56,142.56,197.04,208.28,114.66,125.25,145.98,145.98,179.92,181.92
Fam_049,F,Fam_049_F,81.98,91.02,132.56,132.56,160.68,166.86,216.86,216.86,243.93,255.51,118.99,125.40,142.43,147.36,204.26,211.95,112.42,123.03,145.84,145.84,181.79,183.87
Fam_049,C,Fam_049_C,81.51,99.43,122.52,132.16,158.32,166.46,216.54,216.54,243.74,247.55,118.92,118.92,147.01,147.01,204.18,204.18,112.10,114.20,142.83,145.10,179.58,183.74
Fam_049,M,Fam_049_M,99.46,105.73,122.59,122.59,158.35,158.35,210.96,216.55,243.70,247.59,116.81,118.91,147.02,185.86,204.16,204.16,114.21,126.94,143.07,143.07,179.66,179.66
Fam_050,F,Fam_050_F,81.98,91.02,132.56,132.56,160.68,166.86,216.86,216.86,243.93,255.51,118.99,125.40,142.43,147.36,204.26,211.95,112.42,123.03,145.84,145.84,181.79,183.87
Fam_050,C,Fam_050_C,81.60,95.08,124.39,132.00,156.21,166.48,216.58,216.58,243.72,243.72,118.84,125.11,141.97,162.73,204.19,209.98,111.95,114.07,143.03,145.16,181.69,183.82
Fam_050,M,Fam_050_M,84.05,95.28,122.76,124.64,156.34,156.34,215.78,216.73,243.75,243.75,118.92,125.19,149.50,162.79,206.24,210.05,114.24,134.91,143.44,143.44,183.82,183.82
Fam_051,F,Fam_051_F,81.98,91.02,132.56,132.56,160.68,166.86,216.86,216.86,243.93,255.51,118.99,125.40,142.43,147.36,204.26,211.95,112.42,123.03,145.84,145.84,181.79,183.87
Fam_051,C,Fam_051_C,83.80,90.56,124.46,132.15,155.98,166.37,216.51,216.51,243.64,243.64,118.91,125.18,146.87,162.62,209.94,211.83,114.13,122.60,143.05,145.14,183.67,183.67
Fam_051,M,Fam_051_M,84.05,95.28,122.76,124.64,156.34,156.34,215.78,216.73,243.75,243.75,118.92,125.19,149.50,162.79,206.24,210.05,114.24,134.91,143.44,143.44,183.82,183.82
Fam_052,F,Fam_052_F,90.78,99.47,132.30,138.27,156.22,160.51,207.31,216.74,243.81,247.69,123.07,125.19,147.06,149.32,200.67,212.02,114.19,124.78,143.43,145.47,181.71,189.90
Fam_052,C,Fam_052_C,90.52,90.52,124.43,138.04,155.99,160.21,207.00,210.80,243.52,243.52,116.68,125.16,141.93,149.18,204.20,211.70,114.02,124.63,143.10,155.33,189.72,189.72
Fam_052,M,Fam_052_M,90.57,92.77,124.46,130.07,156.01,158.24,210.77,216.48,241.69,243.64,116.73,118.81,141.99,153.65,200.51,204.26,114.05,114.05,155.34,157.35,179.61,189.89
Fam_053,F,Fam_053_F,81.49,92.58,124.53,136.11,151.80,183.99,216.48,220.27,243.55,243.55,116.60,118.74,141.94,149.06,204.23,208.01,114.11,124.71,134.96,145.40,189.54,189.54
Fam_053,C,Fam_053_C,81.41,83.56,131.92,135.98,184.07,184.07,216.41,220.25,243.46,243.46,116.54,118.71,149.18,149.18,206.03,207.94,114.07,114.07,134.59,145.16,189.66,189.66
Fam_053,M,Fam_053_M,84.08,84.08,124.73,132.32,156.45,184.46,215.73,216.68,242.78,243.74,116.81,116.81,149.50,164.99,206.22,211.82,114.30,114.30,135.03,145.64,179.62,189.89
Fam_054,F,Fam_054_F,81.49,92.58,124.53,136.11,151.80,183.99,216.48,220.27,243.55,243.55,116.60,118.74,141.94,149.06,204.23,208.01,114.11,124.71,134.96,145.40,189.54,189.54
Fam_054,C,Fam_054_C,81.55,90.60,124.37,124.37,151.74,158.22,216.38,222.06,243.46,253.17,118.75,118.75,146.86,149.16,207.92,211.73,114.03,114.03,143.12,145.17,181.59,189.78
Fam_054,M,Fam_054_M,90.54,92.83,122.59,124.47,158.15,158.15,216.51,222.14,251.31,253.28,116.66,118.84,147.02,162.66,204.27,211.81,113.98,113.98,143.20,155.39,181.63,181.63
Fam_055,F,Fam_055_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_055,C,Fam_055_C,92.87,99.45,122.59,122.59,156.16,166.45,210.85,216.44,243.57,255.23,116.80,118.86,142.08,162.65,205.98,211.76,114.03,114.03,134.71,145.27,181.64,181.64
Fam_055,M,Fam_055_M,90.69,92.89,122.67,132.16,156.28,184.50,216.64,222.44,243.75,255.35,116.79,116.79,142.09,173.59,200.53,211.89,112.04,114.20,145.05,145.05,181.82,183.86
Fam_056,F,Fam_056_F,90.78,99.47,132.30,138.27,156.22,160.51,207.31,216.74,243.81,247.69,123.07,125.19,147.06,149.32,200.67,212.02,114.19,124.78,143.43,145.47,181.71,189.90
Fam_056,C,Fam_056_C,90.35,99.09,122.25,132.02,160.20,160.20,206.89,218.26,247.23,249.15,116.59,122.93,141.75,149.01,211.72,211.72,122.35,124.48,145.16,145.16,189.70,189.70
Fam_056,M,Fam_056_M,88.10,90.38,122.30,135.92,160.20,160.20,210.60,218.13,243.36,249.09,116.58,120.76,141.72,151.17,200.37,211.63,122.39,122.39,145.09,145.09,183.63,189.73
Fam_057,F,Fam_057_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_057,C,Fam_057_C,90.34,98.99,122.19,135.91,160.00,166.09,210.59,214.38,243.31,247.06,120.84,124.90,162.37,173.01,207.84,211.63,113.96,113.96,134.62,145.10,179.28,181.39
Fam_057,M,Fam_057_M,90.42,90.42,122.28,132.00,160.10,174.08,214.51,216.41,243.47,254.08,118.69,120.82,137.19,173.02,207.91,211.68,111.88,113.98,138.60,145.17,179.29,189.58
Fam_058,F,Fam_058_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_058,C,Fam_058_C,76.94,83.77,122.41,135.91,166.19,183.97,206.88,216.33,243.28,247.11,116.57,124.92,149.02,162.37,204.05,205.93,113.91,113.91,142.92,142.92,181.39,189.57
Fam_058,M,Fam_058_M,77.20,92.94,122.66,132.24,158.39,184.34,216.57,216.57,242.58,243.55,116.66,116.66,142.17,149.50,200.32,204.06,114.24,114.24,143.31,145.46,189.75,189.75
Fam_059,F,Fam_059_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_059,C,Fam_059_C,83.67,90.48,136.02,136.02,159.90,166.15,210.70,216.36,243.38,243.38,116.58,124.89,162.45,164.50,206.00,211.74,113.93,113.93,143.04,145.11,183.55,189.61
Fam_059,M,Fam_059_M,88.44,90.79,132.27,136.25,160.45,166.53,215.68,215.68,243.65,243.65,116.83,116.83,149.50,164.84,200.53,211.73,114.40,114.40,135.00,145.51,188.96,189.83
Fam_060,F,Fam_060_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_060,C,Fam_060_C,83.72,92.59,122.49,124.40,159.90,174.09,210.61,214.38,243.33,247.15,116.71,118.79,134.96,148.92,204.03,211.74,113.98,124.50,134.57,142.99,183.63,189.67
Fam_060,M,Fam_060_M,92.50,92.50,124.30,135.82,174.01,183.88,214.42,220.10,243.35,249.11,116.49,118.66,148.90,172.95,200.38,204.04,113.85,124.39,134.43,145.06,189.57,189.57
Fam_061,F,Fam_061_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_061,C,Fam_061_C,76.55,98.68,131.59,135.60,159.61,165.77,206.78,216.16,242.93,246.79,118.36,124.55,134.69,172.76,203.70,211.22,113.86,124.55,134.56,147.44,183.07,189.17
Fam_061,M,Fam_061_M,77.10,77.10,122.65,132.18,158.19,166.33,216.52,220.27,243.59,247.48,116.77,118.80,162.63,173.24,200.41,204.25,118.37,124.80,143.23,147.46,179.43,189.75
Fam_062,F,Fam_062_F,90.78,99.47,132.30,138.27,156.22,160.51,207.31,216.74,243.81,247.69,123.07,125.19,147.06,149.32,200.67,212.02,114.19,124.78,143.43,145.47,181.71,189.90
Fam_062,C,Fam_062_C,89.99,98.54,131.68,131.68,159.48,159.48,206.69,216.25,243.03,246.77,118.38,124.73,146.44,162.06,199.88,205.58,113.85,113.85,134.67,143.16,180.80,182.94
Fam_062,M,Fam_062_M,95.18,99.50,124.71,132.34,160.47,174.47,216.55,216.55,247.37,249.29,116.83,118.91,162.71,164.82,206.03,211.62,114.42,114.42,134.95,143.33,183.63,183.63
Fam_063,F,Fam_063_F,84.44,99.69,122.88,136.40,160.51,166.72,207.27,211.06,243.93,247.65,119.05,125.21,135.46,162.86,206.30,212.03,114.36,114.36,135.05,143.60,181.83,184.01
Fam_063,C,Fam_063_C,98.45,98.45,121.85,121.85,155.32,159.36,206.66,216.05,242.78,246.53,116.01,124.36,161.92,164.08,199.75,205.42,105.39,113.67,142.87,145.02,178.63,182.89
Fam_063,M,Fam_063_M,88.14,99.09,122.44,122.44,155.87,158.00,215.54,215.54,242.59,242.59,116.59,116.59,141.84,164.49,200.47,211.79,105.76,126.69,145.22,145.22,179.33,189.65
Fam_064,F,Fam_064_F,81.49,92.58,124.53,136.11,151.80,183.99,216.48,220.27,243.55,243.55,116.60,118.74,141.94,149.06,204.23,208.01,114.11,124.71,134.96,145.40,189.54,189.54
Fam_064,C,Fam_064_C,80.83,91.97,123.88,123.88,151.22,159.48,214.21,216.07,242.84,250.47,116.12,118.24,141.40,164.10,199.76,203.45,113.77,124.38,134.59,147.18,182.94,189.04
Fam_064,M,Fam_064_M,80.80,104.79,123.83,131.41,159.36,159.36,214.11,216.08,248.48,250.47,116.12,116.12,141.41,164.07,199.76,211.16,113.66,124.33,134.48,147.05,180.78,182.90
Fam_065,F,Fam_065_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_065,C,Fam_065_C,88.39,99.37,122.96,132.43,160.36,160.36,214.81,216.74,243.69,243.69,116.79,118.92,142.34,142.34,208.03,208.03,118.80,125.22,144.06,146.18,179.25,183.42
Fam_065,M,Fam_065_M,99.50,99.50,132.20,132.20,158.33,160.47,216.68,220.47,243.60,243.60,118.76,125.15,142.20,149.47,208.00,208.00,118.53,127.02,143.26,145.51,181.54,183.71
Fam_066,F,Fam_066_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_066,C,Fam_066_C,92.68,94.95,132.20,132.20,160.24,160.24,216.65,216.65,243.56,251.28,118.62,118.62,137.38,142.15,200.34,207.92,114.33,125.00,135.40,145.95,183.28,183.28
Fam_066,M,Fam_066_M,88.24,94.88,122.71,132.24,160.12,160.12,216.71,218.58,243.60,243.60,116.60,118.67,137.49,142.14,206.08,207.95,114.42,114.42,135.61,146.08,179.06,183.24
Fam_067,F,Fam_067_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_067,C,Fam_067_C,90.38,92.65,122.66,132.26,160.12,174.14,214.86,216.72,243.67,243.67,118.64,118.64,142.15,164.50,200.46,211.72,124.98,124.98,146.09,146.09,183.32,189.46
Fam_067,M,Fam_067_M,88.22,90.37,122.66,132.26,160.12,174.13,214.80,216.66,243.61,243.61,116.58,118.64,142.15,164.49,200.35,211.65,114.41,125.10,135.62,146.22,179.03,189.34
Fam_068,F,Fam_068_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_068,C,Fam_068_C,88.16,92.56,122.64,132.25,166.16,182.08,216.74,216.74,249.42,251.29,118.63,118.63,142.29,151.52,200.35,211.74,114.40,122.89,146.23,148.39,181.13,183.15
Fam_068,M,Fam_068_M,88.55,92.88,118.64,122.67,156.11,182.17,207.19,216.67,243.68,249.41,116.63,118.75,151.51,173.05,204.11,211.76,114.39,122.79,148.00,155.37,179.26,183.34
Fam_069,F,Fam_069_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_069,C,Fam_069_C,81.45,92.62,122.58,132.22,166.20,182.06,214.81,216.68,243.52,243.52,118.55,122.82,142.05,142.05,200.35,208.86,114.31,122.82,146.18,148.37,181.11,183.14
Fam_069,M,Fam_069_M,81.79,81.79,122.65,136.28,152.14,182.17,216.74,216.74,243.74,247.54,118.70,123.01,142.24,162.52,208.02,211.81,114.30,124.94,145.87,155.49,181.35,189.62
Fam_070,F,Fam_070_F,81.49,92.58,124.53,136.11,151.80,183.99,216.48,220.27,243.55,243.55,116.60,118.74,141.94,149.06,204.23,208.01,114.11,124.71,134.96,145.40,189.54,189.54
Fam_070,C,Fam_070_C,81.59,88.33,122.43,124.59,158.19,184.15,216.63,220.42,243.65,243.65,116.59,122.91,137.39,142.15,194.71,204.13,112.22,114.34,135.29,155.50,181.23,189.50
Fam_070,M,Fam_070_M,88.38,90.63,122.51,136.17,158.19,160.24,216.69,218.52,243.61,249.47,116.68,122.98,137.52,151.51,194.73,211.77,112.21,114.32,143.72,155.37,181.30,183.39
Fam_071,F,Fam_071_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_071,C,Fam_071_C,92.67,99.13,122.54,132.18,160.00,184.08,214.74,216.60,251.18,255.03,118.68,120.73,142.01,142.01,207.89,211.72,114.26,124.84,145.68,145.68,181.24,183.25
Fam_071,M,Fam_071_M,98.99,105.36,122.45,132.07,160.12,184.02,214.71,216.56,243.50,255.14,116.46,120.65,142.01,142.01,207.87,211.69,114.19,114.19,145.68,147.84,181.19,189.42
Fam_072,F,Fam_072_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_072,C,Fam_072_C,81.36,92.53,132.06,136.01,158.01,184.06,216.50,220.34,243.53,243.53,116.52,122.78,142.00,149.19,207.78,211.62,114.26,124.84,143.63,143.63,181.24,189.46
Fam_072,M,Fam_072_M,77.02,81.44,132.03,136.00,151.79,157.92,220.28,220.28,243.43,251.04,116.44,116.44,142.01,149.33,196.50,207.80,122.48,124.79,135.13,143.78,181.05,189.34
Fam_073,F,Fam_073_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_073,C,Fam_073_C,81.58,99.02,124.51,124.51,151.91,160.12,210.87,214.69,243.45,247.28,118.61,122.81,142.01,162.42,207.86,211.68,114.19,122.69,145.81,145.81,179.13,181.14
Fam_073,M,Fam_073_M,81.48,90.67,124.44,124.44,151.91,160.00,210.81,216.51,243.44,247.18,118.62,122.86,162.30,162.30,207.78,211.62,114.18,124.80,139.14,145.68,179.10,179.10
Fam_074,F,Fam_074_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_074,C,Fam_074_C,81.46,90.45,132.20,134.17,166.16,166.16,210.89,216.58,243.55,251.24,116.56,118.72,139.54,141.97,207.88,211.59,114.29,122.81,143.71,147.86,181.19,189.42
Fam_074,M,Fam_074_M,90.92,93.03,124.62,134.17,158.36,166.57,210.95,216.54,243.52,253.17,116.68,118.80,139.63,162.73,204.18,207.94,114.35,114.35,143.43,143.43,181.60,189.79
Fam_075,F,Fam_075_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_075,C,Fam_075_C,76.98,98.99,122.48,124.42,158.04,158.04,212.81,216.54,243.52,251.13,118.61,122.84,149.19,149.19,209.78,211.64,114.17,114.17,143.51,145.68,189.46,189.46
Fam_075,M,Fam_075_M,83.69,90.45,122.43,124.38,155.93,160.00,212.71,216.45,243.27,243.27,118.55,118.55,162.31,164.38,203.96,203.96,114.22,126.95,135.24,135.24,181.10,189.30
Fam_076,F,Fam_076_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_076,C,Fam_076_C,92.63,99.01,124.36,124.36,178.09,183.95,216.52,216.52,243.45,251.11,118.53,122.78,141.91,164.53,194.61,211.60,112.05,114.20,143.56,143.56,181.20,181.20
Fam_076,M,Fam_076_M,83.69,90.45,122.43,124.38,155.93,160.00,212.71,216.45,243.27,243.27,118.55,118.55,162.31,164.38,203.96,203.96,114.22,126.95,135.24,135.24,181.10,189.30
Fam_077,F,Fam_077_F,76.99,76.99,122.51,134.13,158.08,158.08,210.80,216.44,243.57,243.57,116.61,118.72,149.06,164.59,200.53,211.88,114.14,126.79,143.20,145.40,189.58,189.58
Fam_077,C,Fam_077_C,76.98,98.99,122.48,124.42,158.04,158.04,212.81,216.54,243.52,251.13,118.61,122.84,149.19,149.19,209.78,211.64,114.17,114.17,143.51,145.68,189.46,189.46
Fam_077,M,Fam_077_M,98.71,105.04,124.26,124.26,157.57,157.57,212.56,220.11,243.06,250.78,118.44,122.65,146.57,148.77,207.65,209.44,114.15,114.15,145.47,145.47,189.24,189.24
Fam_078,F,Fam_078_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_078,C,Fam_078_C,92.50,98.98,124.36,124.36,178.09,183.95,216.52,216.52,243.45,251.11,118.53,122.78,141.91,164.53,194.61,211.60,112.05,114.20,143.56,143.56,181.20,181.20
Fam_078,M,Fam_078_M,92.25,98.73,124.27,124.27,165.84,177.90,210.73,216.35,241.25,250.86,116.27,122.66,148.91,164.23,194.50,203.81,111.89,126.89,143.42,145.62,180.95,183.02
Fam_079,F,Fam_079_F,81.98,91.02,132.56,132.56,160.68,166.86,216.86,216.86,243.93,255.51,118.99,125.40,142.43,147.36,204.26,211.95,112.42,123.03,145.84,145.84,181.79,183.87
Fam_079,C,Fam_079_C,90.23,92.36,131.78,131.78,151.55,159.75,216.29,218.20,246.87,254.67,122.59,124.68,141.67,141.67,203.80,211.41,111.89,114.06,145.57,145.57,182.91,182.91
Fam_079,M,Fam_079_M,92.21,92.21,131.93,133.94,151.57,159.87,216.31,218.21,247.02,248.94,122.73,124.83,137.22,141.76,203.80,207.61,114.16,114.16,143.55,145.62,183.02,191.32
Fam_080,F,Fam_080_F,77.21,77.21,138.26,138.26,160.36,166.40,207.38,211.12,241.81,245.68,116.61,125.05,135.32,153.97,206.13,211.80,112.27,114.38,155.56,155.56,183.47,189.59
Fam_080,C,Fam_080_C,77.22,77.22,138.26,138.26,158.19,160.36,207.26,207.26,241.74,251.33,125.06,127.22,142.10,154.01,202.27,211.81,112.28,112.28,155.62,155.62,183.46,189.66
Fam_080,M,Fam_080_M,77.20,77.20,136.21,138.27,158.09,158.09,207.31,207.31,245.72,251.48,122.94,127.21,142.07,162.60,202.36,213.72,112.29,114.39,155.43,155.43,183.42,183.42
Fam_081,F,Fam_081_F,77.21,77.21,138.26,138.26,160.36,166.40,207.38,211.12,241.81,245.68,116.61,125.05,135.32,153.97,206.13,211.80,112.27,114.38,155.56,155.56,183.47,189.59
Fam_081,C,Fam_081_C,77.23,77.23,132.25,138.26,166.36,166.36,207.19,207.19,243.59,243.59,116.62,118.64,141.96,149.47,202.28,211.65,112.25,114.37,155.43,155.43,181.35,189.58
Fam_081,M,Fam_081_M,77.11,77.11,126.52,138.26,151.64,166.33,207.20,207.20,241.66,243.61,118.71,125.07,142.11,151.64,194.73,211.77,99.75,112.30,155.50,155.50,181.30,189.55
Fam_082,F,Fam_082_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_082,C,Fam_082_C,92.72,92.72,122.67,132.24,160.24,166.35,216.59,216.59,243.55,243.55,116.57,118.71,142.10,164.68,211.67,211.67,114.43,125.07,148.13,148.13,179.24,183.44
Fam_082,M,Fam_082_M,83.92,92.75,122.70,132.25,166.34,174.17,216.72,216.72,243.69,243.69,116.62,118.76,162.52,164.55,211.80,211.80,114.37,124.98,146.00,148.14,179.12,179.12
Fam_083,F,Fam_083_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_083,C,Fam_083_C,81.68,99.25,132.25,132.25,160.24,166.34,216.70,216.70,243.64,251.33,116.62,116.62,142.11,142.11,198.51,211.78,114.37,122.82,146.00,146.00,181.23,183.34
Fam_083,M,Fam_083_M,99.25,105.45,132.25,134.33,160.36,174.23,210.96,216.67,243.56,243.56,116.62,118.76,142.24,173.17,198.52,207.88,114.37,114.37,146.00,148.14,183.34,183.34
Fam_084,F,Fam_084_F,81.70,92.96,132.36,132.36,160.52,166.62,214.82,216.69,243.79,251.50,116.77,118.91,142.13,142.13,200.69,211.97,122.70,124.87,145.49,147.69,181.64,183.74
Fam_084,C,Fam_084_C,81.65,105.44,132.24,136.29,160.24,166.33,211.10,216.70,243.64,249.38,118.62,122.92,142.24,164.66,200.46,208.01,122.92,124.97,146.00,146.00,179.19,181.30
Fam_084,M,Fam_084_M,99.25,105.47,132.39,136.30,160.24,174.26,210.97,222.41,249.35,251.30,116.65,122.97,151.51,164.66,207.88,207.88,122.97,122.97,146.04,146.04,179.19,189.55
Fam_085,F,Fam_085_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_085,C,Fam_085_C,90.56,92.79,124.65,124.65,160.36,160.36,213.03,216.80,243.70,243.70,118.68,122.85,142.24,164.66,204.11,208.00,114.43,127.17,135.43,143.85,181.30,181.30
Fam_085,M,Fam_085_M,83.88,90.67,122.68,124.73,156.18,160.24,212.96,216.63,243.62,243.62,118.73,118.73,162.53,164.69,204.13,204.13,114.44,127.14,135.43,135.43,181.28,189.54
Fam_086,F,Fam_086_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_086,C,Fam_086_C,88.32,105.53,122.66,122.66,158.21,160.24,207.28,216.73,243.53,243.53,116.61,118.74,142.25,164.63,207.96,211.72,125.05,125.05,143.99,146.14,181.20,189.43
Fam_086,M,Fam_086_M,83.88,88.33,122.73,124.65,158.18,166.32,207.18,216.65,243.63,243.63,116.65,116.65,162.51,164.65,207.87,211.63,114.52,125.13,143.92,146.04,183.34,189.47
Fam_087,F,Fam_087_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_087,C,Fam_087_C,90.63,92.75,132.35,132.35,160.24,160.24,211.01,216.74,243.62,243.62,118.70,118.70,142.24,151.51,208.02,208.02,114.42,114.42,143.85,148.14,183.28,189.47
Fam_087,M,Fam_087_M,90.64,105.47,132.23,134.31,158.19,160.24,211.11,216.72,243.67,247.57,118.70,122.89,151.51,164.67,208.01,211.79,114.42,122.65,146.00,148.14,181.23,189.51
