Fam_ID,Offspring_ID,Parent_ID,Parent_Type,Total_Checked,Passed,Failed,Match_%,Failed_Markers,Status
Fam_408,Fam_408_C,Fam_408_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_409,Fam_409_C,Fam_409_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_409,Fam_409_C,Fam_409_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_410,Fam_410_C,Fam_410_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_410,Fam_410_C,Fam_410_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_411,Fam_411_C,Fam_411_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_411,Fam_411_C,Fam_411_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_412,Fam_412_C,Fam_412_F,พ่อ (F),11,9,2,81.8%,"ETH225, BM2113",❌ Mismatch (2)
Fam_412,Fam_412_C,Fam_412_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_413,Fam_413_C,Fam_413_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_413,Fam_413_C,Fam_413_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_414,Fam_414_C,Fam_414_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_414,Fam_414_C,Fam_414_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_415,Fam_415_C,Fam_415_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_415,Fam_415_C,Fam_415_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_416,Fam_416_C,Fam_416_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_416,Fam_416_C,Fam_416_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_417,Fam_417_C,Fam_417_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_417,Fam_417_C,Fam_417_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_418,Fam_418_C,Fam_418_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_418,Fam_418_C,Fam_418_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_419,Fam_419_C,Fam_419_F,พ่อ (F),11,8,3,72.7%,"SPS115, TGLA122, TGLA227",❌ Mismatch (3)
Fam_419,Fam_419_C,Fam_419_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_420,Fam_420_C,Fam_420_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_420,Fam_420_C,Fam_420_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_421,Fam_421_C,Fam_421_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_421,Fam_421_C,Fam_421_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_422,Fam_422_C,Fam_422_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_422,Fam_422_C,Fam_422_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_423,Fam_423_C,Fam_423_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_423,Fam_423_C,Fam_423_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_424,Fam_424_C,Fam_424_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_424,Fam_424_C,Fam_424_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_425,Fam_425_C,Fam_425_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_425,Fam_425_C,Fam_425_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_426,Fam_426_C,Fam_426_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_426,Fam_426_C,Fam_426_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_427,Fam_427_C,Fam_427_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_427,Fam_427_C,Fam_427_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_428,Fam_428_C,Fam_428_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_428,Fam_428_C,Fam_428_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_429,Fam_429_C,Fam_429_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_429,Fam_429_C,Fam_429_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_430,Fam_430_C,Fam_430_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_430,Fam_430_C,Fam_430_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_431,Fam_431_C,Fam_431_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_431,Fam_431_C,Fam_431_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_432,Fam_432_C,Fam_432_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_432,Fam_432_C,Fam_432_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_433,Fam_433_C,Fam_433_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_433,Fam_433_C,Fam_433_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_434,Fam_434_C,Fam_434_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_434,Fam_434_C,Fam_434_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_435,Fam_435_C,Fam_435_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_435,Fam_435_C,Fam_435_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_436,Fam_436_C,Fam_436_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_436,Fam_436_C,Fam_436_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_437,Fam_437_C,Fam_437_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_437,Fam_437_C,Fam_437_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_438,Fam_438_C,Fam_438_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_438,Fam_438_C,Fam_438_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_439,Fam_439_C,Fam_439_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_439,Fam_439_C,Fam_439_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_440,Fam_440_C,Fam_440_F,พ่อ (F),11,10,1,90.9%,SPS115,❌ Mismatch (1)
Fam_440,Fam_440_C,Fam_440_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_441,Fam_441_C,Fam_441_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_441,Fam_441_C,Fam_441_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_442,Fam_442_C,Fam_442_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_442,Fam_442_C,Fam_442_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_443,Fam_443_C,Fam_443_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_443,Fam_443_C,Fam_443_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_444,Fam_444_C,Fam_444_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_444,Fam_444_C,Fam_444_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_445,Fam_445_C,Fam_445_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_445,Fam_445_C,Fam_445_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_446,Fam_446_C,Fam_446_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_446,Fam_446_C,Fam_446_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_447,Fam_447_C,Fam_447_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_447,Fam_447_C,Fam_447_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_448,Fam_448_C,Fam_448_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_448,Fam_448_C,Fam_448_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_449,Fam_449_C,Fam_449_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_449,Fam_449_C,Fam_449_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_450,Fam_450_C,Fam_450_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_450,Fam_450_C,Fam_450_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_451,Fam_451_C,Fam_451_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_451,Fam_451_C,Fam_451_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_452,Fam_452_C,Fam_452_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_452,Fam_452_C,Fam_452_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_453,Fam_453_C,Fam_453_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_453,Fam_453_C,Fam_453_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_454,Fam_454_C,Fam_454_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_454,Fam_454_C,Fam_454_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_455,Fam_455_C,Fam_455_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_455,Fam_455_C,Fam_455_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_456,Fam_456_C,Fam_456_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_456,Fam_456_C,Fam_456_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_457,Fam_457_C,Fam_457_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_457,Fam_457_C,Fam_457_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_458,Fam_458_C,Fam_458_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_458,Fam_458_C,Fam_458_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_459,Fam_459_C,Fam_459_F,พ่อ (F),11,8,3,72.7%,"TGLA53, TGLA122, TGLA227",❌ Mismatch (3)
Fam_459,Fam_459_C,Fam_459_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_460,Fam_460_C,Fam_460_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_460,Fam_460_C,Fam_460_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_461,Fam_461_C,Fam_461_F,พ่อ (F),11,8,3,72.7%,"SPS115, BM2113, TGLA227",❌ Mismatch (3)
Fam_461,Fam_461_C,Fam_461_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_462,Fam_462_C,Fam_462_F,พ่อ (F),11,9,2,81.8%,"SPS115, BM2113",❌ Mismatch (2)
Fam_462,Fam_462_C,Fam_462_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_463,Fam_463_C,Fam_463_F,พ่อ (F),11,9,2,81.8%,"TGLA53, TGLA227",❌ Mismatch (2)
Fam_463,Fam_463_C,Fam_463_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_464,Fam_464_C,Fam_464_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_464,Fam_464_C,Fam_464_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_465,Fam_465_C,Fam_465_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_465,Fam_465_C,Fam_465_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_466,Fam_466_C,Fam_466_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_466,Fam_466_C,Fam_466_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_467,Fam_467_C,Fam_467_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_467,Fam_467_C,Fam_467_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_468,Fam_468_C,Fam_468_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_468,Fam_468_C,Fam_468_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_469,Fam_469_C,Fam_469_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_469,Fam_469_C,Fam_469_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_470,Fam_470_C,Fam_470_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_470,Fam_470_C,Fam_470_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_471,Fam_471_C,Fam_471_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_471,Fam_471_C,Fam_471_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_472,Fam_472_C,Fam_472_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_472,Fam_472_C,Fam_472_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_473,Fam_473_C,Fam_473_F,พ่อ (F),11,6,5,54.5%,"TGLA53, SPS115, ETH225, TGLA122, BM2113",❌ Mismatch (5)
Fam_473,Fam_473_C,Fam_473_M,แม่ (M),11,10,1,90.9%,SPS115,❌ Mismatch (1)
Fam_474,Fam_474_C,Fam_474_F,พ่อ (F),11,9,2,81.8%,"TGLA53, TGLA227",❌ Mismatch (2)
Fam_474,Fam_474_C,Fam_474_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_475,Fam_475_C,Fam_475_F,พ่อ (F),11,8,3,72.7%,"TGLA53, TGLA122, TGLA227",❌ Mismatch (3)
Fam_475,Fam_475_C,Fam_475_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_476,Fam_476_C,Fam_476_F,พ่อ (F),11,6,5,54.5%,"TGLA53, BM1824, SPS115, TGLA122, TGLA227",❌ Mismatch (5)
Fam_476,Fam_476_C,Fam_476_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_477,Fam_477_C,Fam_477_F,พ่อ (F),11,4,7,36.4%,"TGLA53, BM1824, ETH10, ETH225, TGLA126, BM2113, INRA23",❌ Mismatch (7)
Fam_477,Fam_477_C,Fam_477_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_478,Fam_478_C,Fam_478_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_478,Fam_478_C,Fam_478_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_479,Fam_479_C,Fam_479_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_479,Fam_479_C,Fam_479_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_480,Fam_480_C,Fam_480_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_480,Fam_480_C,Fam_480_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_481,Fam_481_C,Fam_481_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_481,Fam_481_C,Fam_481_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_482,Fam_482_C,Fam_482_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_482,Fam_482_C,Fam_482_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_483,Fam_483_C,Fam_483_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_483,Fam_483_C,Fam_483_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
